Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
Mechanical Technology Inc,Rich,Rose,Rich Rose,Owner,"Billings, Montana, United States",mticontrols.com,https://www.linkedin.com/in/rich-rose-764989b/
FBF Inc.,Lou,Ferra,Lou Ferra,CEO,"Spring, Texas, United States",fbfinc.com,https://www.linkedin.com/in/lou-ferra-bb141826/
Valhalla Entertainment,Gale Anne,Hurd,Gale Anne Hurd,Owner,"Beverly Hills, California, United States",valhallamotionpictures.com,https://www.linkedin.com/in/gale-anne-hurd-8327b8/
Door-Mart Garage Doors,Curtis,Fox,Curtis Fox,Owner,"Colorado Springs, Colorado, United States",doormartgaragedoors.com,https://www.linkedin.com/in/curtis-fox-5a159610/
Current Automations,Christopher,Smith,Christopher Smith,Owner,Greater Cleveland,currentautomations.com,https://www.linkedin.com/in/christopher-smith-8a0545176/
Northeast Tactical Sales,Todd,Labrum,Todd Labrum,Owner,"Iona, Idaho, United States",ntsalesinc.com,https://www.linkedin.com/in/todd-labrum-889056127/
Olympic Controls Corporation,Greg,Scandora,Greg Scandora,"Owner, Vice President","St Charles, Illinois, United States",occorp.com,https://www.linkedin.com/in/greg-scandora-ba03111b2/
L-com Global Connectivity,Mr.,Wright,Mr. Wright,Owner,"Fort Lauderdale, Florida, United States",l-com.com,https://www.linkedin.com/in/mr-wright-09052630/
C&S ELECTRIC LTD.,Chris,Scheurer,Chris Scheurer,Owner,"Theodore, Alabama, United States",cselectric.co.in,https://www.linkedin.com/in/chris-scheurer-4557b820/
"Wyatt Technical Services, Inc.",John,Wyatt,John Wyatt,Owner/CEO,"Broken Arrow, Oklahoma, United States",wyatt-tech.net,https://www.linkedin.com/in/john-wyatt-4b506145/
"CablesNThings, LLC",Paul,McAleer,Paul McAleer,Business Owner,"Marlborough, Massachusetts, United States",cablesnthings.com,https://www.linkedin.com/in/paul-mcaleer-732515134/
Rick At Your Service Property Solutions,Autotronics,Automotive,Autotronics Automotive,Owner at Autotronics Automotive Repair,"Shingle Springs, California, United States",facebook.com,https://www.linkedin.com/in/autotronics-automotive-8905a7a3/
Despatch - ITW EAE,Geri,Ronningen,Geri Ronningen,Corporate Sec'y & Executive Ass't to Chair & CEO,"Lakeville, Minnesota, United States",despatch.com,https://www.linkedin.com/in/geri-ronningen-611b904/
ST Solutions,Serella,Terrell,Serella Terrell,Founder,"Salt Lake City, Utah, United States",thestsolution.com,https://www.linkedin.com/in/serella-terrell-397a3381/
Tel-Conn Manufacturing,LaVonne,Bateman,LaVonne Bateman,president/owner,Atlanta Metropolitan Area,,https://www.linkedin.com/in/lavonne-bateman-547371198/
Scope & Stack USA,Adam,Barreto,Adam Barreto,Owner - Engineer - Inventor,"Seattle, Washington, United States",scopeandstack.com,https://www.linkedin.com/in/adam-barreto-040bb689/
Amphenol Unlimited Services,bobby,martin,bobby martin,Business Owner,"Demopolis, Alabama, United States",us-wire-harness.com,https://www.linkedin.com/in/bobby-martin-4b5a8060/
"Sibex, Inc.",Michael,McCarthy,Michael McCarthy,President / CEO,"Clearwater, Florida, United States",sibex.com,https://www.linkedin.com/in/michael-mccarthy-0b1486114/
Kauffman Engineering,Glenn,Kauffman,Glenn Kauffman,Owner/Engineer,"La Porte, Texas, United States",kewire.com,https://www.linkedin.com/in/glenn-kauffman-4b153631/
"EAGLE ELECTRONICS, LLC",Robert,Blount,Robert Blount,Business Owner,"Vineland, New Jersey, United States",eaglepconline.com,https://www.linkedin.com/in/robert-blount-813214156/
WessDel,roy,wessel,roy wessel,Business Owner,"Union City, Michigan, United States",wessdel.com,https://www.linkedin.com/in/roy-wessel-65b17a115/
Knowles Corporation,Jim,Knowles,Jim Knowles,Owner,"Kensington, Maryland, United States",knowles.com,https://www.linkedin.com/in/jim-knowles-a7aa104/
Dennis Electrical Service,Clyde,Dennis,Clyde Dennis,Owner / Design Engineer,"Tallahassee, Florida, United States",denniselectricalservice.com,https://www.linkedin.com/in/clyde-dennis-bbb20128/
Technosoft Corp.,Jim,Dunham,Jim Dunham,Founder,"Wakefield, Rhode Island, United States",,https://www.linkedin.com/in/jim-dunham-a117024a/
Sheriden Cable Corp.,Sean,McDowell,Sean McDowell,Owner,"Orlando, Florida, United States",sheridencable.com,https://www.linkedin.com/in/sean-mcdowell-15549616/
Banker Wire,John,Boxhorn,John F Boxhorn,owner,"Waukesha County, Wisconsin, United States",bankerwire.com,https://www.linkedin.com/in/john-f-boxhorn-6ba86a74/
Chase Street Energy,Wendell,Jessop,Wendell Jessop,Co-Founder,"Olathe, Kansas, United States",chasestreetenergy.com,https://www.linkedin.com/in/wendell-jessop-467348244/
Americas Best Value Inn & Suites San Francisco Airport North,Rick,Patel,Rick Patel,Owner,"Longview, Texas, United States",abvisfo.com,https://www.linkedin.com/in/rick-patel-0542ab15/
APCS,steven,dector,steven dector,Owner,"Carlsbad, California, United States",apcs.com.au,https://www.linkedin.com/in/steven-dector-5a277325/
"Britech, Inc.",Brian,McCall,Brian McCall,CEO,"Allentown, Pennsylvania, United States",britech.com,https://www.linkedin.com/in/brian-mccall-20985a17/
First Source Electronics,Brian,McConnell,Brian McConnell,Owner / President,"Santa Clarita, California, United States",fsellc.com,https://www.linkedin.com/in/brian-mcconnell-7b55247/
LTI Atlanta,Dean,Tapp,Dean Tapp,CEO,"Suwanee, Georgia, United States",ltiatlanta.com,https://www.linkedin.com/in/dean-tapp-779483112/
Havina Promotion And Caps Corporation,Dac Dong,Ho,Dac Dong Ho,President and CEO,"Irvine, California, United States",havinaprocaps.com,https://www.linkedin.com/in/dac-dong-ho-a3193b251/
Vast Industries LLC,Marco Antonio,Jimenez,Marco Antonio Jimenez,Small Business Owner,Greater Phoenix Area,vast-ind.com,https://www.linkedin.com/in/marco-antonio-jimenez-886b9b183/
Kansas Broadband Internet,Scott,Rosebrook,Scott Rosebrook,CEO/President,"Abilene, Kansas, United States",ksbroadband.net,https://www.linkedin.com/in/scott-rosebrook-a2594b9/
Amphenol Custom Cable,Bryan,Leach,Bryan Leach,Owner,"Dallas, Texas, United States",customcable.com,https://www.linkedin.com/in/bryan-leach-3510b44/
Cable Connection,Ron,Lopez,Ron Lopez,owner,"Pflugerville, Texas, United States",cable-connection.com,https://www.linkedin.com/in/ron-lopez-19913319/
Polar Wire Products,Marvin,Kuentzel,Marvin Kuentzel,Owner,"Anchorage, Alaska, United States",polarwire.com,https://www.linkedin.com/in/marvin-kuentzel-b92a687/
Electronic Supply,Bob,Niekamp,bob niekamp,Co-Owner,"Kansas City, Missouri, United States",eskc.com,https://www.linkedin.com/in/bob-niekamp-61540334/
Global Technologies,Stan,Lichenstein,Stan Lichenstein,Owner,"Dayton, Ohio, United States",globaltec.com,https://www.linkedin.com/in/stan-lichenstein-b923686/
Soudronic AG,Urs,Keller,Urs Keller,Chief Executive Officer,United States,soudronic.com,https://www.linkedin.com/in/urs-keller-86b17b19/
Power House Resources,Kevin,Anderson,Kevin Anderson,Chief Executive Officer,"Huntersville, North Carolina, United States",scpowerhouse.com,https://www.linkedin.com/in/kevin-anderson-714002228/
TBAeroTech,John,Broglio,John Broglio,Chief Executive Officer,"Purcellville, Virginia, United States",tbaerotech.com,https://www.linkedin.com/in/john-broglio-693818256/
"Measurement and Control Solutions, Inc.",Mark,Marra,Mark Marra,Owner,"Hampton Falls, New Hampshire, United States",visitmcs.com,https://www.linkedin.com/in/markvisitmcs/
Flagship Management,Daniel,Kervick,Daniel Kervick,Business owner,"Trevose, Pennsylvania, United States",flagship-management.com,https://www.linkedin.com/in/daniel-kervick-7b7b94216/
"WORLD electronics Sales and Service, Inc.",Joe,Rado,Joe Rado,Owner,"Reading, Pennsylvania, United States",worldsway.com,https://www.linkedin.com/in/joe-rado-b69b734/
Vante,Roger,Vogel,Roger Vogel,"Chairman, President and CEO","Tucson, Arizona, United States",cathetertipping.com,https://www.linkedin.com/in/roger-vogel-1473938/
Deviation Distilling,Cindi,Wukits Wiley,Cindi Wiley,Co-Founder/Marketing and Events,Denver Metropolitan Area,deviationdistilling.com,https://www.linkedin.com/in/cindi-wiley-61880a7a/
"K-Line Guitars, LLC.",Emile,Shemroske,Emile Shemroske,Owner,"Austin, Texas, United States",k-lineguitars.com,https://www.linkedin.com/in/emile-shemroske-2a0a4b19/
"Enhanced Electrical Services, LLC",Jim,Baffrey,Jim Baffrey,Owner/Operator,"Reno, Nevada, United States",enhancedelectrical.net,https://www.linkedin.com/in/jim-baffrey-60183372/
"Manifold Analytics, Inc",Anthony,Hinson,Anthony Hinson,Founder / CEO,"Lakeland, Florida, United States",manifold-analytics.com,https://www.linkedin.com/in/manifold-analytics/
Franco's Electric,Poli,Franco,poli franco,Owner,"Bosque Farms, New Mexico, United States",francoselectric.com,https://www.linkedin.com/in/poli-franco-66914740/
"American Precision Avionics, Inc",Robert,Migliorini,Robert Migliorini,President and Co-Founder,"Gary, Indiana, United States",apavionics.com,https://www.linkedin.com/in/robert-migliorini-474184128/
"Phase 3 Technologies, Inc.",Karen,McKnight,Karen McKnight,CEO,"Arlington, Texas, United States",p3ti.com,https://www.linkedin.com/in/karen-mcknight-0b739a33/
"WENlight Fiber Optic Services, LLC",Wendell,Harris,Wendell Harris,Owner,"Birmingham, Alabama, United States",wenlightfiber.com,https://www.linkedin.com/in/wendell-harris-6359491a/
"Hero Plumbing, Heating, Cooling, Drains & Electrical",Joshua,Savage,Joshua Savage,Owner,United States,callhero.com,https://www.linkedin.com/in/joshua-savage-herophc/
Goodall Mfg,Goodall,Manufacturing,Goodall Manufacturing,Owner,"Eden Prairie, Minnesota, United States",goodallmfg.com,https://www.linkedin.com/in/davidsundet/
"Peffel machine & tool, LLC",Christal,Billman Peffel,Christal Billman Peffel,Co-Owner,"Temple, Pennsylvania, United States",peffelmachineandtool.com,https://www.linkedin.com/in/christal-billman-peffel-136987141/
Ad-Tech CCI,Dmitriy,Yelkin,Dmitriy Yelkin,Owner,"Jamison, Pennsylvania, United States",ad-techcci.com,https://www.linkedin.com/in/dmitriy-yelkin-258a7233/
"Accu-Sembly, Inc.",Beth,Brannan,Beth Brannan,Owner & President,"Shawnee, Kansas, United States",accu-sembly.com,https://www.linkedin.com/in/beth-brannan-729105b7/
Laube Technology,Fred,Lorsch,Fred Lorsch,Executive Vice President - Chief Operations Officer,"Camarillo, California, United States",laube.com,https://www.linkedin.com/in/fred-lorsch-9a2924/
National Content & Technology Cooperative,Michael,Pandzik,Michael Pandzik,Founding President and Chief Executive Officer,Kansas City Metropolitan Area,nctconline.org,https://www.linkedin.com/in/michael-pandzik-9074b8182/
The Chemours Company,Connie,Davis,Connie Davis,Executive Assistant To Chief Executive Officer,"Middletown, Delaware, United States",chemours.com,https://www.linkedin.com/in/connie-davis-95b84116/
TRU-FIT SOLUTIONS,jenny,nguyen,jenny nguyen,CEO,"Santa Clara, California, United States",tru-fitsolutions.com,https://www.linkedin.com/in/jenny-nguyen-61a76380/
Utilifind LLC,Joshua,Casias,Joshua Casias,Business Owner,"San Luis, Colorado, United States",utilifinders.com,https://www.linkedin.com/in/joshua-casias-aa641427b/
International Services Express,Janett,Alva,Janett Alva,Chief Executive Officer,"San Diego, California, United States",isepaqueteria.com,https://www.linkedin.com/in/janett-alva-52a332a0/
FOUR STAR,Jerry,E Leonard,Jerry E Leonard,Chief Executive Officer,"Miami, Florida, United States",fourstarindia.com,https://www.linkedin.com/in/jerry-e-leonard-4884a71a9/
Humdinger Sportfishing,Jeff,Fay,Jeff Fay,Owner / Operator,"Kailua-Kona, Hawaii, United States",humdingersportfishing.com,https://www.linkedin.com/in/jefffay/
Shore Forest Campground,Alysia,Pichette,Alysia Pichette,Owner,"Hop Bottom, Pennsylvania, United States",shoreforestcampground.com,https://www.linkedin.com/in/alysia-pichette-22027559/
KW Associates,kenneth,hughey,kenneth hughey,owner,"Houston, Texas, United States",kw-associates.com,https://www.linkedin.com/in/kenneth-hughey-12abaa31/
All-Tec Communications,Robert,Patterson,Robert Patterson,Owner,"Indianapolis, Indiana, United States",alltec.biz,https://www.linkedin.com/in/robert-patterson-63b29831/
Jasco,John,Sletten,John Sletten,Owner,"Lansdale, Pennsylvania, United States",jasco.co.za,https://www.linkedin.com/in/john-sletten-0b377a8/
Southwest Industrial Sales Co,ROBERT,MCPARTLIN,ROBERT MCPARTLIN,Owner,"River Forest, Illinois, United States",swindustrialsales.com,https://www.linkedin.com/in/robert-mcpartlin-64359825/
OWEN M&E,Bryan,Owen,Bryan Owen,Owner - HVACR Specialist,"Huntington Beach, California, United States",owenme.co.uk,https://www.linkedin.com/in/bryan-owen-22094873/
"Lake City Industries, Inc.",James,Scheider,James Scheider,Owner,"Erie, Pennsylvania, United States",,https://www.linkedin.com/in/james-scheider-34837b9/
Bespak,Frank,Bellinfante,Frank Bellinfante,Owner,"Pompton Lakes, New Jersey, United States",bespak.com,https://www.linkedin.com/in/frank-bellinfante-7743903a/
Taylor Cable Products Inc,Louis,Chompff,Louis Chompff,Owner,"Concord, California, United States",taylorcableproducts.com,https://www.linkedin.com/in/louis-chompff-83b06a2b/
Advanced Machining LLC,Keith,Felts,Keith Felts,President/Owner,"Salisbury, North Carolina, United States",advancedmachiningcnc.com,https://www.linkedin.com/in/keith-felts-6373a626/
SK pharmteco,Lisa,Stuart,Lisa Stuart,Executive Assistant to the CEO,"Rancho Cordova, California, United States",skpharmteco.com,https://www.linkedin.com/in/lisa-stuart-36091063/
Scrapwire and Cable,Scrapwire,Green,Scrapwire Green,CEO,"Frederick, Maryland, United States",scrapwireandcable.com,https://www.linkedin.com/in/scrapwire/
TelcoMotion,Frank,Liang,Frank Liang,CEO/President,"Houston, Texas, United States",telco-motion.com,https://www.linkedin.com/in/frank-liang-9192953b/
"Reliable Wire & Cable, Inc.",Matthew,Winkler,Matthew Winkler,Owner,Greater Chicago Area,reliable-wire.com,https://www.linkedin.com/in/matthew-winkler-944787156/
Adobe Home Systems,Paul,Landauer,Paul Landauer,Founder,"Phoenix, Arizona, United States",adobealarm.com,https://www.linkedin.com/in/paul-landauer-01397059/
Texas Instruments,Carlos,Martinez,Carlos Martinez,J2N-Lab owner,Dallas-Fort Worth Metroplex,ti.com,https://www.linkedin.com/in/carlos-martinez-delgado1/
Precise Aerospace Manufacturing,Ron,Harwood,Ron Harwood,CEO,"Corona, California, United States",precisemfg.com,https://www.linkedin.com/in/ron-harwood-a212a634/
Bramshill Investments LLC,Art,DeGaetano,Art DeGaetano,Founder & Chief Investment Officer,"Naples, Florida, United States",bramshillinvestments.com,https://www.linkedin.com/in/artdegaetano/
Genovac,Brian,Walters,Brian Walters,Chief Executive Officer,"Fargo, North Dakota, United States",genovac.com,https://www.linkedin.com/in/waltersbrian/
Covenant Partners,Sean,Conaway,Sean Conaway,Owner,"San Antonio, Texas, United States",covenant-partners.com,https://www.linkedin.com/in/sean-conaway-1b91708/
United Home Solutions,Hunter,Hargrave,Hunter Hargrave,Principal CEO,Dallas-Fort Worth Metroplex,,https://www.linkedin.com/in/hunter-hargrave-14203416a/
Market Equipment,Hans,E.,Hans E.,Chief Executive Officer,United States,marketequip.com,https://www.linkedin.com/in/hans-e-01719342/
Prince Sterilization Services,Daniel,Prince,Daniel P.,Chief Executive Officer,"Pine Brook, New Jersey, United States",princesterilization.com,https://www.linkedin.com/in/danielprinceprofile/
FRALOCK,Marc,Haugen,Marc Haugen,Chief Executive Officer,"Burlingame, California, United States",fralock.com,https://www.linkedin.com/in/marc-haugen-0b95071/
"SMT Packaging, LLC.",Chris,Mattina,Christopher Mattina,"CEO & Executive Partner, SMT Packaging-LLC, Managed Transport-LLC","Venice, Florida, United States",smtpackaging.com,https://www.linkedin.com/in/chrismattina/
MyRevolution,John,Baskerville,"John ""Zehn"" Baskerville, PMP",Founder,"Colorado Springs, Colorado, United States",myrevolution.com,https://www.linkedin.com/in/jbaskerville/
Industrial Physics,Mehmet,Agaoglu,Mehmet Agaoglu,Owner,"North Babylon, New York, United States",industrialphysics.com,https://www.linkedin.com/in/mehmet-agaoglu-b1136921/
Cambrex,Thomas,Loewald,Thomas Loewald,Chief Executive Officer,"North Easton, Massachusetts, United States",cambrex.com,https://www.linkedin.com/in/thomas-loewald-ba81296/
Miller Manufacturing & Engineering,Dan,Miller,Dan Miller,CEO,"Memphis, Tennessee, United States",millerme.com,https://www.linkedin.com/in/dan-miller-ba1881128/
SummitIG,Sunny,Kumar,Sunny Kumar,Chief Executive Officer,"Sterling, Virginia, United States",summitig.com,https://www.linkedin.com/in/sunny-kumar-5912a123/
Bright Innovation Labs,Daryl,Means,Daryl Means,Chief Operations Officer/Executive Vice President,"Columbus, Ohio Metropolitan Area",brightinnovationlabs.com,https://www.linkedin.com/in/daryl-means-6b7a1994/
Stoneridge,James,Zizelman,James Zizelman,President and Chief Executive Officer,"Novi, Michigan, United States",stoneridge.com,https://www.linkedin.com/in/james-zizelman-07009511/
Door-Mart Garage Doors,DOUG,WALKER,Doug Walker,Business Owner,"Greater Fayetteville, AR Area",doormartgaragedoors.com,https://www.linkedin.com/in/charlesdouglaswalker/
Liberty Robotics | Machine Vision AI,Bob,Berry,Bob Berry,President/CEO,"Brighton, Michigan, United States",liberty-robotics.com,https://www.linkedin.com/in/bob-berry-b816a65/
SmarterGlass,Bubba,Jennings,Bubba Jennings,Owner,"Tacoma, Washington, United States",smarterglass.com,https://www.linkedin.com/in/bubba-jennings/
Cascade Systems Technology,Shantanu,R Gupta,Shantanu R Gupta,Chief Executive Officer,"Portland, Oregon Metropolitan Area",cascadesystems.net,https://www.linkedin.com/in/shantanurgupta/
"Douglas Electrical Components, Inc.",Tom,Cunningham,Tom Cunningham,Chief Executive Officer,Greater Cleveland,douglaselectrical.com,https://www.linkedin.com/in/tom-cunningham-31a9a110/
